Tidpunkt;Antal belagda platser;Bel„ggning (%);Inpassager;Utpassager;Anl„ggning;Adress;antal_lediga_platser
2018-10-07 08:00;67;44;1;1;S t Nicolai;Bergaliden 11;72
2018-10-07 08:15;68;44;1;0;S t Nicolai;Bergaliden 11;71
2018-10-07 08:30;68;44;4;4;S t Nicolai;Bergaliden 11;71
2018-10-07 08:45;72;47;5;1;S t Nicolai;Bergaliden 11;67
2018-10-07 09:00;70;45;0;2;S t Nicolai;Bergaliden 11;69
2018-10-07 09:15;75;49;5;0;S t Nicolai;Bergaliden 11;64
2018-10-07 09:30;86;56;13;2;S t Nicolai;Bergaliden 11;53
2018-10-07 09:45;98;64;16;4;S t Nicolai;Bergaliden 11;41
2018-10-07 10:00;100;65;10;8;S t Nicolai;Bergaliden 11;39
2018-10-07 10:15;98;64;3;5;S t Nicolai;Bergaliden 11;41
2018-10-07 10:30;99;64;8;7;S t Nicolai;Bergaliden 11;40
2018-10-07 10:45;104;68;11;6;S t Nicolai;Bergaliden 11;35
2018-10-07 11:00;104;68;9;9;S t Nicolai;Bergaliden 11;35
2018-10-07 11:15;102;66;1;3;S t Nicolai;Bergaliden 11;37
2018-10-07 11:30;101;66;6;7;S t Nicolai;Bergaliden 11;38
2018-10-07 11:45;102;66;8;7;S t Nicolai;Bergaliden 11;37
2018-10-07 12:00;97;63;4;9;S t Nicolai;Bergaliden 11;42
2018-10-07 12:15;97;63;7;7;S t Nicolai;Bergaliden 11;42
2018-10-07 12:30;92;60;5;10;S t Nicolai;Bergaliden 11;47
2018-10-07 12:45;90;58;15;17;S t Nicolai;Bergaliden 11;49
2018-10-07 13:00;95;62;14;9;S t Nicolai;Bergaliden 11;44
2018-10-07 13:15;103;67;19;11;S t Nicolai;Bergaliden 11;36
2018-10-07 13:30;102;66;18;19;S t Nicolai;Bergaliden 11;37
2018-10-07 13:45;105;68;16;13;S t Nicolai;Bergaliden 11;34
2018-10-07 14:00;104;68;12;13;S t Nicolai;Bergaliden 11;35
2018-10-07 14:15;107;69;12;9;S t Nicolai;Bergaliden 11;32
2018-10-07 14:30;114;74;15;8;S t Nicolai;Bergaliden 11;25
2018-10-07 14:45;105;68;9;18;S t Nicolai;Bergaliden 11;34
2018-10-07 15:00;101;66;18;22;S t Nicolai;Bergaliden 11;38
2018-10-07 15:15;98;64;10;13;S t Nicolai;Bergaliden 11;41
2018-10-07 15:30;100;65;10;8;S t Nicolai;Bergaliden 11;39
2018-10-07 15:45;100;65;9;9;S t Nicolai;Bergaliden 11;39
2018-10-07 16:00;105;68;18;13;S t Nicolai;Bergaliden 11;34
2018-10-07 16:15;109;71;21;17;S t Nicolai;Bergaliden 11;30
2018-10-07 16:30;121;79;20;8;S t Nicolai;Bergaliden 11;18
2018-10-07 16:45;126;82;28;23;S t Nicolai;Bergaliden 11;13
2018-10-07 17:00;128;83;31;29;S t Nicolai;Bergaliden 11;11
2018-10-07 17:15;128;83;28;28;S t Nicolai;Bergaliden 11;11
2018-10-07 17:30;127;82;15;16;S t Nicolai;Bergaliden 11;12
2018-10-07 17:45;127;82;21;21;S t Nicolai;Bergaliden 11;12
2018-10-07 18:00;123;80;9;13;S t Nicolai;Bergaliden 11;16
2018-10-07 18:15;119;77;6;10;S t Nicolai;Bergaliden 11;20
2018-10-07 18:30;118;77;9;10;S t Nicolai;Bergaliden 11;21
2018-10-07 18:45;115;75;6;9;S t Nicolai;Bergaliden 11;24
2018-10-07 19:00;117;76;7;5;S t Nicolai;Bergaliden 11;22
2018-10-07 19:15;115;75;3;5;S t Nicolai;Bergaliden 11;24
2018-10-07 19:30;54;35;18;79;S t Nicolai;Bergaliden 11;85
2018-10-07 19:45;47;31;11;18;S t Nicolai;Bergaliden 11;92
2018-10-07 20:00;49;32;6;4;S t Nicolai;Bergaliden 11;90
2018-10-07 20:15;49;32;6;6;S t Nicolai;Bergaliden 11;90
2018-10-07 20:30;46;30;1;4;S t Nicolai;Bergaliden 11;93
2018-10-07 20:45;42;27;1;5;S t Nicolai;Bergaliden 11;97
2018-10-07 21:00;41;27;4;5;S t Nicolai;Bergaliden 11;98
2018-10-07 21:15;38;25;5;8;S t Nicolai;Bergaliden 11;101
2018-10-07 21:30;33;21;2;7;S t Nicolai;Bergaliden 11;106
2018-10-07 21:45;31;20;0;2;S t Nicolai;Bergaliden 11;108
2018-10-07 22:00;31;20;5;5;S t Nicolai;Bergaliden 11;108
2018-10-07 22:15;29;19;1;3;S t Nicolai;Bergaliden 11;110
2018-10-07 22:30;28;18;0;1;S t Nicolai;Bergaliden 11;111
2018-10-07 22:45;27;18;1;2;S t Nicolai;Bergaliden 11;112
2018-10-07 23:00;27;18;2;2;S t Nicolai;Bergaliden 11;112
2018-10-07 23:15;26;17;0;1;S t Nicolai;Bergaliden 11;113
2018-10-07 23:30;25;16;0;1;S t Nicolai;Bergaliden 11;114
2018-10-07 23:45;25;16;0;0;S t Nicolai;Bergaliden 11;114
2018-10-08 00:00;25;16;0;0;S t Nicolai;Bergaliden 11;114
2018-10-08 00:15;25;16;0;0;S t Nicolai;Bergaliden 11;114
2018-10-08 00:30;25;16;0;0;S t Nicolai;Bergaliden 11;114
2018-10-08 00:45;25;16;0;0;S t Nicolai;Bergaliden 11;114
2018-10-08 01:00;25;16;0;0;S t Nicolai;Bergaliden 11;114
2018-10-08 01:15;25;16;0;0;S t Nicolai;Bergaliden 11;114
2018-10-08 01:30;25;16;0;0;S t Nicolai;Bergaliden 11;114
2018-10-08 01:45;25;16;0;0;S t Nicolai;Bergaliden 11;114
2018-10-08 02:00;27;18;2;0;S t Nicolai;Bergaliden 11;112
2018-10-08 02:15;26;17;0;1;S t Nicolai;Bergaliden 11;113
2018-10-08 02:30;25;16;1;2;S t Nicolai;Bergaliden 11;114
2018-10-08 02:45;25;16;0;0;S t Nicolai;Bergaliden 11;114
2018-10-08 03:00;24;16;0;1;S t Nicolai;Bergaliden 11;115
2018-10-08 03:15;24;16;0;0;S t Nicolai;Bergaliden 11;115
2018-10-08 03:30;24;16;1;1;S t Nicolai;Bergaliden 11;115
2018-10-08 03:45;24;16;0;0;S t Nicolai;Bergaliden 11;115
2018-10-08 04:00;24;16;2;2;S t Nicolai;Bergaliden 11;115
2018-10-08 04:15;25;16;1;0;S t Nicolai;Bergaliden 11;114
2018-10-08 04:30;25;16;0;0;S t Nicolai;Bergaliden 11;114
2018-10-08 04:45;25;16;0;0;S t Nicolai;Bergaliden 11;114
2018-10-08 05:00;25;16;1;1;S t Nicolai;Bergaliden 11;114
2018-10-08 05:15;28;18;3;0;S t Nicolai;Bergaliden 11;111
2018-10-08 05:30;28;18;2;2;S t Nicolai;Bergaliden 11;111
2018-10-08 05:45;29;19;2;1;S t Nicolai;Bergaliden 11;110
2018-10-08 06:00;31;20;2;0;S t Nicolai;Bergaliden 11;108
2018-10-08 06:15;37;24;6;0;S t Nicolai;Bergaliden 11;102
2018-10-08 06:30;46;30;15;6;S t Nicolai;Bergaliden 11;93
2018-10-08 06:45;52;34;14;8;S t Nicolai;Bergaliden 11;87
2018-10-08 07:00;57;37;10;5;S t Nicolai;Bergaliden 11;82
2018-10-08 07:15;72;47;32;17;S t Nicolai;Bergaliden 11;67
2018-10-08 07:30;95;62;42;32;S t Nicolai;Bergaliden 11;44
2018-10-08 07:45;112;73;53;36;S t Nicolai;Bergaliden 11;27
2018-10-08 08:00;134;87;63;41;S t Nicolai;Bergaliden 11;5
2018-10-08 08:15;142;92;48;40;S t Nicolai;Bergaliden 11;0
2018-10-08 08:30;131;85;36;47;S t Nicolai;Bergaliden 11;8
2018-10-08 08:45;136;88;35;30;S t Nicolai;Bergaliden 11;3
2018-10-08 09:00;140;91;24;20;S t Nicolai;Bergaliden 11;0
2018-10-08 09:15;140;91;35;35;S t Nicolai;Bergaliden 11;0
2018-10-08 09:30;141;92;22;21;S t Nicolai;Bergaliden 11;0
2018-10-08 09:45;141;92;23;23;S t Nicolai;Bergaliden 11;0
2018-10-08 10:00;143;93;29;27;S t Nicolai;Bergaliden 11;0
2018-10-08 10:15;136;88;13;20;S t Nicolai;Bergaliden 11;3
2018-10-08 10:30;138;90;12;10;S t Nicolai;Bergaliden 11;1
2018-10-08 10:45;135;88;16;19;S t Nicolai;Bergaliden 11;4
2018-10-08 11:00;134;87;15;16;S t Nicolai;Bergaliden 11;5
2018-10-08 11:15;130;84;4;8;S t Nicolai;Bergaliden 11;9
2018-10-08 11:30;134;87;17;13;S t Nicolai;Bergaliden 11;5
2018-10-08 11:45;136;88;31;29;S t Nicolai;Bergaliden 11;3
2018-10-08 12:00;135;88;13;14;S t Nicolai;Bergaliden 11;4
2018-10-08 12:15;141;92;21;15;S t Nicolai;Bergaliden 11;0
2018-10-08 12:30;136;88;24;29;S t Nicolai;Bergaliden 11;3
2018-10-08 12:45;139;90;31;28;S t Nicolai;Bergaliden 11;0
2018-10-08 13:00;136;88;19;22;S t Nicolai;Bergaliden 11;3
2018-10-08 13:15;131;85;10;15;S t Nicolai;Bergaliden 11;8
2018-10-08 13:30;134;87;29;26;S t Nicolai;Bergaliden 11;5
2018-10-08 13:45;127;82;19;26;S t Nicolai;Bergaliden 11;12
2018-10-08 14:00;132;86;20;15;S t Nicolai;Bergaliden 11;7
2018-10-08 14:15;130;84;23;25;S t Nicolai;Bergaliden 11;9
2018-10-08 14:30;126;82;19;23;S t Nicolai;Bergaliden 11;13
2018-10-08 14:45;121;79;31;36;S t Nicolai;Bergaliden 11;18
2018-10-08 15:00;127;82;29;23;S t Nicolai;Bergaliden 11;12
2018-10-08 15:15;122;79;16;21;S t Nicolai;Bergaliden 11;17
2018-10-08 15:30;116;75;24;30;S t Nicolai;Bergaliden 11;23
2018-10-08 15:45;96;62;17;37;S t Nicolai;Bergaliden 11;43
2018-10-08 16:00;87;56;23;32;S t Nicolai;Bergaliden 11;52
2018-10-08 16:15;85;55;28;30;S t Nicolai;Bergaliden 11;54
2018-10-08 16:30;84;55;27;28;S t Nicolai;Bergaliden 11;55
2018-10-08 16:45;86;56;33;31;S t Nicolai;Bergaliden 11;53
2018-10-08 17:00;84;55;40;42;S t Nicolai;Bergaliden 11;55
2018-10-08 17:15;89;58;30;25;S t Nicolai;Bergaliden 11;50
2018-10-08 17:30;92;60;23;20;S t Nicolai;Bergaliden 11;47
2018-10-08 17:45;100;65;31;23;S t Nicolai;Bergaliden 11;39
2018-10-08 18:00;100;65;19;19;S t Nicolai;Bergaliden 11;39
2018-10-08 18:15;90;58;20;30;S t Nicolai;Bergaliden 11;49
2018-10-08 18:30;84;55;19;25;S t Nicolai;Bergaliden 11;55
2018-10-08 18:45;88;57;22;18;S t Nicolai;Bergaliden 11;51
2018-10-08 19:00;83;54;14;19;S t Nicolai;Bergaliden 11;56
2018-10-08 19:15;82;53;12;13;S t Nicolai;Bergaliden 11;57
2018-10-08 19:30;78;51;4;8;S t Nicolai;Bergaliden 11;61
2018-10-08 19:45;73;47;11;16;S t Nicolai;Bergaliden 11;66
2018-10-08 20:00;67;44;13;19;S t Nicolai;Bergaliden 11;72
2018-10-08 20:15;61;40;4;10;S t Nicolai;Bergaliden 11;78
2018-10-08 20:30;60;39;5;6;S t Nicolai;Bergaliden 11;79
2018-10-08 20:45;56;36;2;6;S t Nicolai;Bergaliden 11;83
2018-10-08 21:00;53;34;1;4;S t Nicolai;Bergaliden 11;86
2018-10-08 21:15;49;32;0;4;S t Nicolai;Bergaliden 11;90
2018-10-08 21:30;35;23;5;19;S t Nicolai;Bergaliden 11;104
2018-10-08 21:45;35;23;2;2;S t Nicolai;Bergaliden 11;104
2018-10-08 22:00;35;23;0;0;S t Nicolai;Bergaliden 11;104
2018-10-08 22:15;34;22;1;2;S t Nicolai;Bergaliden 11;105
2018-10-08 22:30;33;21;2;3;S t Nicolai;Bergaliden 11;106
2018-10-08 22:45;34;22;1;0;S t Nicolai;Bergaliden 11;105
2018-10-08 23:00;34;22;0;0;S t Nicolai;Bergaliden 11;105
2018-10-08 23:15;34;22;0;0;S t Nicolai;Bergaliden 11;105
2018-10-08 23:30;34;22;0;0;S t Nicolai;Bergaliden 11;105
2018-10-08 23:45;33;21;1;2;S t Nicolai;Bergaliden 11;106
2018-10-09 00:00;33;21;0;0;S t Nicolai;Bergaliden 11;106
2018-10-09 00:15;34;22;1;0;S t Nicolai;Bergaliden 11;105
2018-10-09 00:30;34;22;0;0;S t Nicolai;Bergaliden 11;105
2018-10-09 00:45;34;22;0;0;S t Nicolai;Bergaliden 11;105
2018-10-09 01:00;35;23;1;0;S t Nicolai;Bergaliden 11;104
2018-10-09 01:15;35;23;0;0;S t Nicolai;Bergaliden 11;104
2018-10-09 01:30;34;22;0;1;S t Nicolai;Bergaliden 11;105
2018-10-09 01:45;34;22;0;0;S t Nicolai;Bergaliden 11;105
2018-10-09 02:00;34;22;0;0;S t Nicolai;Bergaliden 11;105
2018-10-09 02:15;35;23;1;0;S t Nicolai;Bergaliden 11;104
2018-10-09 02:30;34;22;1;2;S t Nicolai;Bergaliden 11;105
2018-10-09 02:45;34;22;2;2;S t Nicolai;Bergaliden 11;105
2018-10-09 03:00;34;22;0;0;S t Nicolai;Bergaliden 11;105
2018-10-09 03:15;33;21;0;1;S t Nicolai;Bergaliden 11;106
2018-10-09 03:30;33;21;0;0;S t Nicolai;Bergaliden 11;106
2018-10-09 03:45;33;21;0;0;S t Nicolai;Bergaliden 11;106
2018-10-09 04:00;33;21;0;0;S t Nicolai;Bergaliden 11;106
2018-10-09 04:15;32;21;0;1;S t Nicolai;Bergaliden 11;107
2018-10-09 04:30;32;21;0;0;S t Nicolai;Bergaliden 11;107
2018-10-09 04:45;32;21;2;2;S t Nicolai;Bergaliden 11;107
2018-10-09 05:00;33;21;2;1;S t Nicolai;Bergaliden 11;106
2018-10-09 05:15;34;22;1;0;S t Nicolai;Bergaliden 11;105
2018-10-09 05:30;34;22;1;1;S t Nicolai;Bergaliden 11;105
2018-10-09 05:45;37;24;8;5;S t Nicolai;Bergaliden 11;102
2018-10-09 06:00;38;25;3;2;S t Nicolai;Bergaliden 11;101
2018-10-09 06:15;39;25;4;3;S t Nicolai;Bergaliden 11;100
2018-10-09 06:30;47;31;13;5;S t Nicolai;Bergaliden 11;92
2018-10-09 06:45;56;36;17;8;S t Nicolai;Bergaliden 11;83
2018-10-09 07:00;61;40;21;16;S t Nicolai;Bergaliden 11;78
2018-10-09 07:15;70;45;25;16;S t Nicolai;Bergaliden 11;69
2018-10-09 07:30;87;56;38;34;S t Nicolai;Bergaliden 11;52
2018-10-09 07:45;114;74;63;36;S t Nicolai;Bergaliden 11;25
2018-10-09 08:00;114;74;59;59;S t Nicolai;Bergaliden 11;25
2018-10-09 08:15;122;79;46;38;S t Nicolai;Bergaliden 11;17
2018-10-09 08:30;133;86;38;27;S t Nicolai;Bergaliden 11;6
2018-10-09 08:45;131;85;21;23;S t Nicolai;Bergaliden 11;8
2018-10-09 09:00;130;84;17;18;S t Nicolai;Bergaliden 11;9
2018-10-09 09:15;131;85;15;14;S t Nicolai;Bergaliden 11;8
2018-10-09 09:30;133;86;17;15;S t Nicolai;Bergaliden 11;6
2018-10-09 09:45;132;86;25;26;S t Nicolai;Bergaliden 11;7
2018-10-09 10:00;127;82;10;15;S t Nicolai;Bergaliden 11;12
2018-10-09 10:15;130;84;16;13;S t Nicolai;Bergaliden 11;9
2018-10-09 10:30;132;86;17;15;S t Nicolai;Bergaliden 11;7
2018-10-09 10:45;132;86;16;16;S t Nicolai;Bergaliden 11;7
2018-10-09 11:00;130;84;12;14;S t Nicolai;Bergaliden 11;9
2018-10-09 11:15;128;83;19;21;S t Nicolai;Bergaliden 11;11
2018-10-09 11:30;133;86;19;14;S t Nicolai;Bergaliden 11;6
2018-10-09 11:45;134;87;26;25;S t Nicolai;Bergaliden 11;5
2018-10-09 12:00;133;86;19;20;S t Nicolai;Bergaliden 11;6
2018-10-09 12:15;134;87;19;18;S t Nicolai;Bergaliden 11;5
2018-10-09 12:30;137;89;18;15;S t Nicolai;Bergaliden 11;2
2018-10-09 12:45;138;90;36;35;S t Nicolai;Bergaliden 11;1
2018-10-09 13:00;137;89;28;29;S t Nicolai;Bergaliden 11;2
2018-10-09 13:15;139;90;24;22;S t Nicolai;Bergaliden 11;0
2018-10-09 13:30;142;92;34;31;S t Nicolai;Bergaliden 11;0
2018-10-09 13:45;137;89;21;26;S t Nicolai;Bergaliden 11;2
2018-10-09 14:00;137;89;27;27;S t Nicolai;Bergaliden 11;2
2018-10-09 14:15;138;90;22;21;S t Nicolai;Bergaliden 11;1
2018-10-09 14:30;136;88;16;18;S t Nicolai;Bergaliden 11;3
2018-10-09 14:45;129;84;19;26;S t Nicolai;Bergaliden 11;10
2018-10-09 15:00;131;85;17;15;S t Nicolai;Bergaliden 11;8
2018-10-09 15:15;126;82;26;31;S t Nicolai;Bergaliden 11;13
2018-10-09 15:30;127;82;27;26;S t Nicolai;Bergaliden 11;12
2018-10-09 15:45;122;79;22;27;S t Nicolai;Bergaliden 11;17
2018-10-09 16:00;114;74;23;31;S t Nicolai;Bergaliden 11;25
2018-10-09 16:15;105;68;23;32;S t Nicolai;Bergaliden 11;34
2018-10-09 16:30;102;66;26;29;S t Nicolai;Bergaliden 11;37
2018-10-09 16:45;102;66;37;37;S t Nicolai;Bergaliden 11;37
2018-10-09 17:00;96;62;20;26;S t Nicolai;Bergaliden 11;43
2018-10-09 17:15;92;60;27;31;S t Nicolai;Bergaliden 11;47
2018-10-09 17:30;94;61;24;22;S t Nicolai;Bergaliden 11;45
2018-10-09 17:45;98;64;25;21;S t Nicolai;Bergaliden 11;41
2018-10-09 18:00;103;67;26;21;S t Nicolai;Bergaliden 11;36
2018-10-09 18:15;98;64;10;15;S t Nicolai;Bergaliden 11;41
2018-10-09 18:30;92;60;9;15;S t Nicolai;Bergaliden 11;47
2018-10-09 18:45;98;64;15;9;S t Nicolai;Bergaliden 11;41
2018-10-09 19:00;97;63;9;10;S t Nicolai;Bergaliden 11;42
2018-10-09 19:15;85;55;6;18;S t Nicolai;Bergaliden 11;54
2018-10-09 19:30;82;53;9;12;S t Nicolai;Bergaliden 11;57
2018-10-09 19:45;73;47;4;13;S t Nicolai;Bergaliden 11;66
2018-10-09 20:00;69;45;8;12;S t Nicolai;Bergaliden 11;70
2018-10-09 20:15;70;45;3;2;S t Nicolai;Bergaliden 11;69
2018-10-09 20:30;66;43;6;10;S t Nicolai;Bergaliden 11;73
2018-10-09 20:45;58;38;4;12;S t Nicolai;Bergaliden 11;81
2018-10-09 21:00;54;35;0;4;S t Nicolai;Bergaliden 11;85
2018-10-09 21:15;49;32;1;6;S t Nicolai;Bergaliden 11;90
2018-10-09 21:30;49;32;1;1;S t Nicolai;Bergaliden 11;90
2018-10-09 21:45;47;31;2;4;S t Nicolai;Bergaliden 11;92
2018-10-09 22:00;45;29;1;3;S t Nicolai;Bergaliden 11;94
2018-10-09 22:15;42;27;1;4;S t Nicolai;Bergaliden 11;97
2018-10-09 22:30;42;27;0;0;S t Nicolai;Bergaliden 11;97
2018-10-09 22:45;42;27;1;1;S t Nicolai;Bergaliden 11;97
2018-10-09 23:00;41;27;0;1;S t Nicolai;Bergaliden 11;98
2018-10-09 23:15;41;27;1;1;S t Nicolai;Bergaliden 11;98
2018-10-09 23:30;41;27;1;1;S t Nicolai;Bergaliden 11;98
2018-10-09 23:45;42;27;1;0;S t Nicolai;Bergaliden 11;97
2018-10-10 00:00;42;27;0;0;S t Nicolai;Bergaliden 11;97
2018-10-10 00:15;40;26;0;2;S t Nicolai;Bergaliden 11;99
2018-10-10 00:30;40;26;0;0;S t Nicolai;Bergaliden 11;99
